bagus puaa	positive
suka sek roll atas kan males sek roll bawah	negative
bgus	positive
sidah terwakilkan ulasan sebelumnya	negative
ribet verifikasi telpon ga sms apapun	negative
auto refresh anj	negative
jelek ga seruuuu twtr	negative
bagus	neutral
yes its	positive
pecat semua tim maintenance becus kerjanya	negative
luvyu all	positive
jngan download lemot jaringan bagus loading	negative
lumayan	positive
good app	positive
susah download	negative
bagus update bgtt pokoknya top dehh	positive
pengalaman memutar video nyaman	neutral
good	positive
update kek kntl foto video semua ga kebuka jaringan aman	negative
bagus	positive
gajelas	negative
jelek	negative
bagus	positive
mantap	positive
good	positive
assalamualaikum	positive
skrg verifikasi akun dn susah mendaftarkan akun menjadicentang biru	positive
kira ku eror trnyatahampir smua mengeluhkan tiapscroll kebawah suka back ssndiri	negative
monmaap nih ga translate semoga cpt benerin yaa kdg males gabisa translate	neutral
gak seenak rip rezim elon	negative
hpku didaftarin	negative
sumpah pendaftaranya susah semua memenuhi syarat	negative
terjadi kesalahan	neutral
fitur terjemahan digunakan	negative
payah mengarahkan langsung postingan link disediakan	negative
muncul notifikasi orang aneh orang memajangkan tubuhnya gak pernah buka begituan tp munculnya begituan	negative
pengalaman	positive
lu punya duit lu berkuasa alias bener dong bang hidup lu datar pakek dikasih limit scroll	negative
loved	positive
kurang faham	neutral
eror mulu	negative
kntl terjemahin indo error	negative
manfaatnya	positive
sdh tdk terjemahan dgn versi terbaru sja	negative
nge lag ajnk	negative
private	negative
bagus	positive
bagussss	positive
jangan download dah cacat	negative
hallo jangan spam iklan plissss	negative
keren	positive
terimakasih	negative
susah masuknya bangsgagal terusapk nggk	negative
gak jls asu beberapa hri suka close sndiri app instal ulang ama wifi gblokkkk	negative
update masuk mental	negative
good	positive
kesini ngga	negative
berteman pak jokowi matur nuwun pak presiden tau berita penting bermanfaat	positive
sii gabisaa akun tiap klik akun muncul kesalahan teknis	negative
mantap	positive
mengganggu iklannya	negative
bermanfaat bgi pelajar	positive
masuk daftar akun baru verifikasi gagal	positive
good	positive
mantap oekob	positive
beru nyoba	positive
bagus	positive
top sosmed	positive
bagus	positive
error	negative
djjalrusak njg	negative
knp abis update lemotudah hapus data memori ttp	negative
mantapu	positive
akun susah	negative
gak limit segala enak nyari trending gampang gak duit gak main dikit dikit bayar	negative
sempurna menurutku	positive
good	positive
hiburan	positive
hilangkan akun jualan prodak perjelaas kualitas video	positive
aplikasinya gak bagus karna terusan notif vidio	negative
bnyk open bo stu acrit bny vdeo pekob lagih asw	negative
bagus ngeluarin unekunek wkwk bebas si ketimbang medsos	positive
setel video ga jalan parahjaringan stabil	negative
baik	positive
bagus	positive
wes wes ancen wes rusak ki	negative
mudah mencari bkp	positive
bagus	positive
kuran baik	positive
menyenangkan	positive
scroll membuka kontentopik sedang dibaca tweet paling atasawal diback jauh	negative
gak ni afk	negative
gajelas	negative
maaf lemot jangan download	negative
berikan bonus hape	positive
ngelag pdhl sinyal bagus gtw nyari info penting lama	negative
while on homepage opening other peoples profiles it suddenly returns to top and tweet on homepage that is being opened disappears and tweet on persons profile has to repeat scrolling back down why does it always have to go back to top when opening important things very bad ux	negative
akun gabisa twitt balas komentar betulkan dong pihak developernya please fast respon	negative
dont know if its an update or not but every time like a tweet with a long thread im sure likes will disappear so im confused where to go please fix it	negative
jelek	negative
jelek menyebalkan menyusahkan pengguna baru download lupa nama pengguna masa gabisa masuk kirim email salah mulu kata sandi aneh auto star better use threads then	negative
geratis	positive
ribet	negative
jangan kebanyakan limit dong	neutral
gajelas tiap buka aplikasinya cuma loading doang abis keluar hr yaa bener min tlg perbaikannya jangan update doang tp ng bug	negative
sellallu instal uninstal masalah	positive
good	positive
kekuranganjua ambil mic	positive
please change your new font dont have any idea why you use font	positive
bgs	positive
bagus bngttttttt	positive
like why translatenya tap terjadi kesalahan mulu anjay	negative
tiga	neutral
mantap	positive
dg knp bs dibuka	negative
bahagia	positive
jelek	negative
apaan	negative
aha	negative
bagus memberikan informasi	positive
mantap	positive
ditangguhkan ntah krn bener ngeselin ntar gue uninstal jg nih	negative
menarik	positive
mantap	positive
okemantab	positive
batasi update	negative
ikutan rating lon soalnya lg rame	negative
why translate doesnt work	negative
konyol verifikasi gak	negative
ratu adil imam mahdi dana raksa mercusuar dunia benua	positive
sejauh paling bagus akunnya sus lock gak spam apapun berarti kalian justru gak nge tweet reply sistem bakal nge sus akun gak terlihat kayak manusia nge tweetrep terlalu gak nge tweet rep kalian akunnya aman gunain kayak manusia jangan berlebihan jangan jarang emang ribet ngerasa susah gak usah tanya lama twt semoga berhasil	positive
apl goblog kode verifikasi ga masuk masuk tolol	negative
berita uptodate	positive
bokep informasi penting	negative
please revise adult content to close we who do tweets for regular content are severely impaired	negative
kenaoa ngebug gini ngtweet	neutral
eror mulu	positive
love this app	positive
jaman bahasa inggris sy main smpe skrg	positive
mendonload twiter inisaya bahan hampir chli suka suka jangan lupa like komen subcribe teman teman	positive
akun baned	negative
bokp bokp	positive
bagus gunakan kendalanya mi alasan waktunya berlaluitu kendalanya atas perhatian saudara ucapkan terima	neutral
kasi ajalah biar senang punya	positive
suka balik tempat sebelumnya gini	negative
hadehhh kesel kode verifikasi gamasuk masuk ganiat sosmed ga ush sampah kyk gni	negative
not bad	positive
mantap	positive
kirim kode verifikasi sms cepat	positive
kode verifikasi muncul tunggu muncul aktif tp muncul baik jangan dibikin ribet	negative
jaringanku lemot twitternya busuk	negative
bagus	positive
baik	positive
good	positive
tiba tiba gak masuk masuk keluar	neutral
membuka beberapa lama tiba tiba akun ditangguhkan permanen pihak	negative
after opening an image or a video feed will back to top	negative
was quick to respond when encountered a problem with my account thank you	positive
can you provide a reply feature on direct message it would be better if given because find it difficult to reply to messages with more than one bubble thank you in advance	positive
jumlah tayangan perlu diperlihatkan menggangu baik awal	negative
app ga jelass kntlll jelekkk nih app lama bkn peningkatan bagus tambah jelekkk ngasih update baru jg gak semua ga penting	negative
good app n attractif to see funny vids	positive
kecw	positive
uhghu	neutral
mendukung	positive
knp beberapa hari gabisa dibukakalau dibuka keluarteruss	negative
ganti email kesalahan teknis ganti tanggal lahir account update failed ganti nama pengguna dellete dwonload threads	negative
informatif	positive
bgs	positive
baik army	negative
twitternya menarik cepat kalau update	positive
masa aada bag gak biaa ganti tanggal lahir akun baru	negative
pengalaman dapatka cukup opsional	positive
dong gue baca au ngiritbiar g abis limitnya masa anjir baca au nunggu besok ah ga seru bngt gue satu dahsemoga u baca trus u balikinn kaya	negative
liat twit pertamaku ga dibatesin sinyal jelek bagus diambil alih	negative
ga	negative
good	positive
serba berbayar batasi berlangganan segala beli elon musk enak enak kaga batasan batasi scroll beranda batasan kaga kaya mana akun persulit eh sekalinya berhasil akun ban kocak	negative
akun kekunci gimana iniii kan umur aj dah	neutral
gak	positive
update gak aktifkan mode jendela video popup anggota aktifkan mode pop up video kurang nyaman menggunakan metode video reals	negative
pengelaman alami perkosa orang	positive
bagus memberikan bnyk informasi	positive
senang melihat berita terbaru luar dugaan terimakasih	positive
burik	negative
balikin nama apaan ganti x situs bokep lu	negative
y gt	neutral
sangant baik suka	positive
membantu bangat	positive
abdate ulang twiter	positive
jnnabmamksllslsmznnsnsnsnsbsbsbsnnsnsmsmsmsmsmszsmzmsmwmskkwkmsiskziskks	positive
waktu masukin enggak bete	negative
kurang	negative
bagusssss suka gitu	positive
saharuddin	positive
idk just got suspended cause error	negative
buruk muncul notif mengarah pornografi	negative
bagus cari berita terbaru wkwkw	positive
top	positive
susah daftar masuk	negative
klau gak lemot	positive
mantap	positive
siip deh	positive
bukannya bagus jelek	negative
medsos bagus	positive
tolol	negative
good jobs	positive
bguuuusssss	positive
bermanfaat	positive
pantess ga lakuampas ginimao daftar ga	negative
akun gak liat trending	negative
sdh	positive
love u maylayp	positive
habis update knpa memutar video	negative
rusak rusakkk rusakk kontoll	negative
bagus	positive
video player is always buffering should have fixed it first just after that change logo	negative
gataubagus hehe	positive
like	positive
sampah	negative
nonton bokep	positive
gaasik limit perharinya	neutral
update ngga masukdi perbaiki	negative
lumayan bagus	positive
top	positive
tiba akun ditangguhkan pdhal prnah post aneh nonaktifkan jga krna sdh ditangguhkan cba akun baru msih ditangguhkan kali daftar akun baru hasil ditangguhkan mhon bantuan ny dong knpa it bsa trjdi	negative
sungguh menakjubkan membuat mudah	positive
bgaus gapin	neutral
mantap	positive
bagus baru buka langsung senang betul suka kalaian belim donglod cibain deh donglodnya seneng jamin kalau kalian g g papa g maksa kalau kalian penasarab buruan donglodnya jamin seneng serius g henti henti nengok serius kalau g percaya donglod deh dijamin seneng mamah marah betul salah ku kata mamah ku hape trus	positive
n o o b	negative
bagus	positive
baik	positive
susah kode nyeh	negative
gak keren	negative
gak tahu penjelasan akun ditangguhkan terserah sajalah memang pengguna menumpang platform kalau kemudian akun tangguhkan penjelasan apapun berperkara repot uninstall beres	negative
nah	negative
instal berulang kali dgn akun twetter dibuka dgnmu twetter	positive
perbaiki ratting bagus	negative
mantap	positive
tertata pesaingnya	positive
bagus	positive
semakin ga twiter sdh braoah kali akun blok trs payah sekedar cari hiburan tdk publikasikan	negative
sampah lamalama	negative
bagus	positive
fix copyright fake dmca	negative
terhormat notifikasi melakukan siaran langsung tampilhanya mengetwett meretweet tampil notifikasipadahal notifikasi siaran langsungnya aktifkanterima	positive
joss gandos bokep berguna dijadikan ladang pencarian uang joss project sir give me k	positive
easy to use	positive
gajelas	negative
good	positive
yaya	positive
cocok kaum rebahan tetap smart	positive
bagus bilang bagus	positive
baik gunakan	positive
benerin kode otp sms	negative
jhoosss	positive
btw perbarui upload foto trus crop tiba keluar	positive
lumayan	positive
bagus	positive
gak notif akun aktifin notifnya	negative
baru download gak dartar tolak	negative
gud	positive
bad app	negative
barusan memakai	negative
pornonya	positive
apkalis menggalau paling keren	positive
jangan galak dong si burung biru	positive
jlk skrng ngelak trs jaringan bagus	negative
bagus anti gabut	positive
bagus	positive
anjikkkkgk tiap minggu upgretbukan tambah okmalah kacau	negative
error	negative
yes ni nonton video hiburan sy sini	positive
gak log in	negative
kode registrasi diterima	negative
angel ngel jand	positive
konsz telepon kodenya dikirim kemem	negative
previously was my favorite social media app but twitters latest is not very interesting tt an emoji on is also not same as an emoji on a mobile suit hope next version stays with previous version	negative
mantap	positive
b̴̢̠̋̊͑̈̾̑̊͒͗̽â̸̙͐͑̌̿͛̽ṉ̵͓̬͈̞̥̭̥̇̓̔͋y̷̧̰̲͍̝̘̗̩̑̇͐̾̽̏͊͑̇̃̉͜â̸̙͐͑̌̿͛̽k̵̨̪̖͇͙͎̜͊̌͘͜ğ̶̡͚̺̼̱̺̘̳̘̩͚̯͔̎̅̍͋̒́̔̈́̎̂͜͜â̸̙͐͑̌̿͛̽y̷̧̰̲͍̝̘̗̩̑̇͐̾̽̏͊͑̇̃̉͜ṉ̵͓̬͈̞̥̭̥̇̓̔͋ȟ̸̨̯̲̝̳͓͎̭͖͊̄̔̽̓̂̋̇̋̀̕̚͜â̸̙͐͑̌̿͛̽ m̴̨̦͓̰̌͆̉̃̄͆͜ͅâ̸̙͐͑̌̿͛̽ṉ̵͓̬͈̞̥̭̥̇̓̔͋t̵̏͛̃̍́̈̚͜͝â̸̙͐͑̌̿͛̽p̸̢̻͓͎̻͙͂͒̋͒̓̃͊̐̔͘͝ l̷̢̨̨̫̼͙̞͉̗͉̖̲̖̞̿̉â̸̙͐͑̌̿͛̽ȟ̸̨̯̲̝̳͓͎̭͖͊̄̔̽̓̂̋̇̋̀̕̚͜ p̸̢̻͓͎̻͙͂͒̋͒̓̃͊̐̔͘͝o̶̯͎̱͐̇͋̅̃̈́͋̽̊̀̓͊̃́͋̓k̵̨̪̖͇͙͎̜͊̌͘͜o̶̯͎̱͐̇͋̅̃̈́͋̽̊̀̓͊̃́͋̓ṉ̵͓̬͈̞̥̭̥̇̓̔͋y̷̧̰̲͍̝̘̗̩̑̇͐̾̽̏͊͑̇̃̉͜â̸̙͐͑̌̿͛̽	positive
donwn aj jgn ragu ny bgs	positive
trying	neutral
dm ku bermasalah melihat pesan melihat teks kirim orang	positive
ga muncul notif	negative
twiter skrng parah sdh ngk bsa mutar videox	negative
akurat	positive
riweh	positive
excited tau dm bales bubble chat makanya buruburu update update tiap buka gambar n video loading kecewa bwgini app salah satu app favorit	neutral
